Date,predicted_probability_raw,predicted_probability_smoothed,predicted_label,predicted_bear_flag
2015-08-19,0.8547120094299316,0.6119818421758648,1,0
2015-08-20,0.3519818186759949,0.5904028914586851,1,0
2015-08-21,0.0046269455924630165,0.5417858563638293,1,0
2015-08-24,0.004342031665146351,0.4971801919092211,0,1
2015-08-25,0.002429345389828086,0.4561178720270452,0,1
2015-08-26,0.004484891891479492,0.4186341607203682,0,1
2015-08-27,0.003755916841328144,0.3842009439160615,0,1
2015-08-28,0.005508578848093748,0.3527710087461596,0,1
2015-08-31,0.003431081073358655,0.32377720720214453,0,1
2015-09-01,0.0030958845745772123,0.2971619540042781,0,1
2015-09-02,0.003852921538054943,0.27281849021803173,0,1
2015-09-03,0.002414098009467125,0.2503760189650226,0,1
2015-09-04,0.0024515921249985695,0.2297992939465013,0,1
2015-09-08,0.0021911049261689186,0.21090873452430675,0,1
2015-09-09,0.0038255047984421253,0.19372166373694175,0,1
2015-09-10,0.0023753312416374683,0.17784069179221687,0,1
2015-09-11,0.0038005963433533907,0.1633960675496881,0,1
2015-09-14,0.004425866529345512,0.15020218361405901,0,1
2015-09-15,0.0038178730756044388,0.13805287770109545,0,1
2015-09-16,0.06429692357778549,0.13193143171927896,0,1
2015-09-17,0.06327055394649506,0.12623285647411964,0,1
2015-09-18,0.11164908111095428,0.1250224620841656,0,1
2015-09-21,0.003012644127011299,0.11489614050438768,0,1
2015-09-22,0.034649528563022614,0.10823599616673062,0,1
2015-09-23,0.00213229819200933,0.09942981823379604,0,1
2015-09-24,0.003779560560360551,0.09149123358046951,0,1
2015-09-25,0.005785968154668808,0.08437804307405757,0,1
2015-09-28,0.002198787173256278,0.0775574971018424,0,1
2015-09-29,0.0038227944169193506,0.0714378149034881,0,1
2015-09-30,0.00252835126593709,0.06571860803663665,0,1
2015-10-01,0.005959594156593084,0.0607588515025171,0,1
2015-10-02,0.0020283551421016455,0.055884457764019846,0,1
2015-10-05,0.15161748230457306,0.06382991173267374,0,1
2015-10-06,0.8700588345527649,0.13074365257819448,0,1
2015-10-07,0.6707963943481445,0.17556584660133212,0,1
2015-10-08,0.9642974734306335,0.2410273826247662,0,1
2015-10-09,0.976974606513977,0.3021080266223173,0,1
2015-10-12,0.9765715599060059,0.35808577289075505,0,1
2015-10-13,0.981689453125,0.4098423569928845,0,1
2015-10-14,0.792924165725708,0.44163659823955037,0,1
2015-10-15,0.5682185888290405,0.4521423916615824,0,1
2015-10-16,0.9463742971420288,0.4931616415357105,0,1
2015-10-19,0.9525972008705139,0.5312929353684996,1,0
2015-10-20,0.9563973546028137,0.5665748833807741,1,0
